Player,Opponent Team,Venue,Avg Run,Avg Run WV,Strike Rate,Strike Rate WV,Economy,Economy WV,Wickets per Match,Wickets per Match WV,Bowling Avg,Bowling Avg WV,Win Percentage
Karanveer Singh,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",10,10,70,70,5.5,5.5,2.0,2.0,11.0,11.0,100
T Stubbs,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",2.0,2.0,100,100,16,16,0,0,65,65,40
T Stubbs,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",20.0,8.333333333333334,95,75,7.0,7.0,1.0,1.0,14.0,14.0,33
T Stubbs,Chennai Super Kings,"Wankhede Stadium, Mumbai",2.5,8.333333333333334,41,75,16,7.0,0,1.0,65,14.0,33
MA Agarwal,Sunrisers Hyderabad,Sharjah Cricket Stadium,5.0,17.0,83,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,Dubai International Cricket Stadium,9.0,17.0,150,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,Feroz Shah Kotla,25.0,17.0,138,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,36.5,17.0,140,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",22.0,17.0,88,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,17.0,33,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,19.5,17.0,114,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",1.0,17.0,25,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.5,17.0,100,119,16,16,0,0,65,65,53
MA Agarwal,Sunrisers Hyderabad,M Chinnaswamy Stadium,29.0,17.0,145,119,16,16,0,0,65,65,53
MA Agarwal,Kings XI Punjab,Holkar Cricket Stadium,0.0,19.428571428571427,0,116,16,16,0,0,65,65,42
MA Agarwal,Kings XI Punjab,Feroz Shah Kotla,29.0,19.428571428571427,128,116,16,16,0,0,65,65,42
MA Agarwal,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1.5,19.428571428571427,37,116,16,16,0,0,65,65,42
MA Agarwal,Kings XI Punjab,Maharashtra Cricket Association Stadium,68.0,19.428571428571427,133,116,16,16,0,0,65,65,42
MA Agarwal,Kings XI Punjab,M Chinnaswamy Stadium,7.0,19.428571428571427,77,116,16,16,0,0,65,65,42
MA Agarwal,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",0.0,34.8,0,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,Dubai International Cricket Stadium,47.0,34.8,132,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",99.0,34.8,170,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,"Brabourne Stadium, Mumbai",24.0,34.8,150,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,6.0,34.8,66,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,"Arun Jaitley Stadium, Delhi",5.0,34.8,62,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,Arun Jaitley Stadium,2.0,34.8,22,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,"Wankhede Stadium, Mumbai",69.0,34.8,191,140,16,16,0,0,65,65,30
MA Agarwal,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",49.0,34.8,125,140,16,16,0,0,65,65,30
MA Agarwal,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",32.0,25.833333333333332,123,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,Holkar Cricket Stadium,2.0,25.833333333333332,33,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,Sharjah Cricket Stadium,36.0,25.833333333333332,128,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,Dubai International Cricket Stadium,26.0,25.833333333333332,118,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",19.0,25.833333333333332,118,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,Feroz Shah Kotla,27.0,25.833333333333332,75,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,M.Chinnaswamy Stadium,25.0,25.833333333333332,156,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,15.0,25.833333333333332,166,121,16,16,0,0,65,65,33
MA Agarwal,Royal Challengers Bangalore,M Chinnaswamy Stadium,31.0,25.833333333333332,124,121,16,16,0,0,65,65,33
MA Agarwal,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",8.5,11.666666666666666,113,159,16,16,0,0,65,65,33
MA Agarwal,Deccan Chargers,M Chinnaswamy Stadium,18.0,11.666666666666666,257,159,16,16,0,0,65,65,33
MA Agarwal,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",52.0,26.6875,157,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Holkar Cricket Stadium,11.0,26.6875,157,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Dubai International Cricket Stadium,19.0,26.6875,158,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Sheikh Zayed Stadium,25.0,26.6875,131,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Feroz Shah Kotla,1.0,26.6875,50,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,43.0,26.6875,186,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Wankhede Stadium,0.0,26.6875,0,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Maharashtra Cricket Association Stadium,6.0,26.6875,100,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",25.0,26.6875,125,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,8.0,26.6875,160,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,"Wankhede Stadium, Mumbai",83.0,26.6875,169,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",48.0,26.6875,111,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",41.0,26.6875,120,146,16,16,0,0,65,65,43
MA Agarwal,Mumbai Indians,M Chinnaswamy Stadium,21.666666666666668,26.6875,171,146,16,16,0,0,65,65,43
MA Agarwal,Chennai Super Kings,Dubai International Cricket Stadium,19.0,15.411764705882353,115,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,Sheikh Zayed Stadium,14.0,15.411764705882353,127,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,15.411764705882353,200,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,18.5,15.411764705882353,148,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,Wankhede Stadium,34.0,15.411764705882353,94,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,MA Chidambaram Stadium,0.0,15.411764705882353,0,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,15.411764705882353,50,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,"Wankhede Stadium, Mumbai",9.0,15.411764705882353,72,114,16,16,0,0,65,65,29
MA Agarwal,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",20.2,15.411764705882353,126,114,16,16,0,0,65,65,29
MA Agarwal,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",25.0,16.5,147,137,16,16,0,0,65,65,40
MA Agarwal,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",8.0,16.5,114,137,16,16,0,0,65,65,40
MA Agarwal,Kolkata Knight Riders,Holkar Cricket Stadium,0.0,19.25,0,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,"Eden Gardens, Kolkata",9.0,19.25,69,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,Dubai International Cricket Stadium,33.0,19.25,157,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",31.0,19.25,86,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,Sheikh Zayed Stadium,56.0,19.25,143,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,Feroz Shah Kotla,1.0,19.25,10,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,36.0,19.25,138,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,Eden Gardens,19.75,19.25,123,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1.0,19.25,20,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18.0,19.25,150,117,16,16,0,0,65,65,31
MA Agarwal,Kolkata Knight Riders,M Chinnaswamy Stadium,5.5,19.25,73,117,16,16,0,0,65,65,31
MA Agarwal,Kochi Tuskers Kerala,Nehru Stadium,33.0,33.0,122,122,16,16,0,0,65,65,100
MA Agarwal,Rajasthan Royals,Brabourne Stadium,11.0,30.23076923076923,137,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Holkar Cricket Stadium,2.0,30.23076923076923,66,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Sharjah Cricket Stadium,106.0,30.23076923076923,200,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Dubai International Cricket Stadium,67.0,30.23076923076923,145,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Feroz Shah Kotla,37.0,30.23076923076923,176,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,26.0,30.23076923076923,216,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,Sawai Mansingh Stadium,18.5,30.23076923076923,88,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,"Sardar Patel Stadium, Motera",17.0,30.23076923076923,170,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,"Wankhede Stadium, Mumbai",14.5,30.23076923076923,120,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27.0,30.23076923076923,112,148,16,16,0,0,65,65,38
MA Agarwal,Rajasthan Royals,M Chinnaswamy Stadium,34.0,30.23076923076923,161,148,16,16,0,0,65,65,38
MA Agarwal,Delhi Daredevils,Punjab Cricket Association IS Bindra Stadium,7.0,16.0,140,116,16,16,0,0,65,65,75
MA Agarwal,Delhi Daredevils,Maharashtra Cricket Association Stadium,20.0,16.0,105,116,16,16,0,0,65,65,75
MA Agarwal,Delhi Daredevils,Arun Jaitley Stadium,21.0,16.0,131,116,16,16,0,0,65,65,75
MA Agarwal,Delhi Daredevils,M Chinnaswamy Stadium,16.0,16.0,106,116,16,16,0,0,65,65,75
MA Agarwal,Pune Warriors,M Chinnaswamy Stadium,9.0,9.0,81,81,16,16,0,0,65,65,100
MA Agarwal,Gujarat Titans,"Brabourne Stadium, Mumbai",5.0,5.0,55,55,16,16,0,0,65,65,40
MA Agarwal,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",21.0,21.0,105,105,16,16,0,0,65,65,100
EJG Morgan,Sunrisers Hyderabad,Dubai International Cricket Stadium,2.0,22.0,100,133,16,16,0,0,65,65,50
EJG Morgan,Sunrisers Hyderabad,Sheikh Zayed Stadium,38.5,22.0,137,133,16,16,0,0,65,65,50
EJG Morgan,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",26.0,22.0,123,133,16,16,0,0,65,65,50
EJG Morgan,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,22.0,66,133,16,16,0,0,65,65,50
EJG Morgan,Sunrisers Hyderabad,Eden Gardens,47.0,22.0,195,133,16,16,0,0,65,65,50
EJG Morgan,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11.0,22.0,84,133,16,16,0,0,65,65,50
EJG Morgan,Kings XI Punjab,Sharjah Cricket Stadium,40.0,31.857142857142858,160,142,16,16,0,0,65,65,71
EJG Morgan,Kings XI Punjab,Sheikh Zayed Stadium,24.0,31.857142857142858,100,142,16,16,0,0,65,65,71
EJG Morgan,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",47.0,31.857142857142858,120,142,16,16,0,0,65,65,71
EJG Morgan,Kings XI Punjab,Eden Gardens,35.0,31.857142857142858,166,142,16,16,0,0,65,65,71
EJG Morgan,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",21.0,31.857142857142858,155,142,16,16,0,0,65,65,71
EJG Morgan,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0.0,0.0,0,0,16,16,0,0,65,65,40
EJG Morgan,Delhi Capitals,Sharjah Cricket Stadium,14.666666666666666,12.2,183,174,16,16,0,0,65,65,60
EJG Morgan,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.0,12.2,0,174,16,16,0,0,65,65,60
EJG Morgan,Delhi Capitals,Sheikh Zayed Stadium,17.0,12.2,188,174,16,16,0,0,65,65,60
EJG Morgan,Royal Challengers Bangalore,Sharjah Cricket Stadium,6.5,12.777777777777779,68,97,16,16,0,0,65,65,11
EJG Morgan,Royal Challengers Bangalore,Sheikh Zayed Stadium,30.0,12.777777777777779,88,97,16,16,0,0,65,65,11
EJG Morgan,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",29.0,12.777777777777779,120,97,16,16,0,0,65,65,11
EJG Morgan,Royal Challengers Bangalore,Eden Gardens,6.0,12.777777777777779,100,97,16,16,0,0,65,65,11
EJG Morgan,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",11.0,12.777777777777779,157,97,16,16,0,0,65,65,11
EJG Morgan,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.666666666666666,12.777777777777779,92,97,16,16,0,0,65,65,11
EJG Morgan,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",14.0,14.0,77,77,16,16,0,0,65,65,100
EJG Morgan,Mumbai Indians,Brabourne Stadium,7.0,14.666666666666666,116,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,Sheikh Zayed Stadium,27.5,14.666666666666666,112,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",7.0,14.666666666666666,87,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,Wankhede Stadium,5.0,14.666666666666666,50,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",7.0,14.666666666666666,100,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,Eden Gardens,31.0,14.666666666666666,124,100,16,16,0,0,65,65,33
EJG Morgan,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",10.0,14.666666666666666,74,100,16,16,0,0,65,65,33
EJG Morgan,Chennai Super Kings,Dubai International Cricket Stadium,9.5,10.818181818181818,95,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,Sheikh Zayed Stadium,7.0,10.818181818181818,70,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",8.0,10.818181818181818,57,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,Eden Gardens,3.5,10.818181818181818,46,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,"Wankhede Stadium, Mumbai",7.0,10.818181818181818,87,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",32.0,10.818181818181818,118,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19.0,10.818181818181818,122,92,16,16,0,0,65,65,36
EJG Morgan,Chennai Super Kings,M Chinnaswamy Stadium,1.0,10.818181818181818,25,92,16,16,0,0,65,65,36
EJG Morgan,Kolkata Knight Riders,Eden Gardens,7.5,22.0,83,108,16,16,0,0,65,65,40
EJG Morgan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",51.0,22.0,118,108,16,16,0,0,65,65,40
EJG Morgan,Kochi Tuskers Kerala,Nehru Stadium,66.0,38.0,126,118,16,16,0,0,65,65,40
EJG Morgan,Kochi Tuskers Kerala,Eden Gardens,10.0,38.0,83,118,16,16,0,0,65,65,40
EJG Morgan,Rajasthan Royals,Brabourne Stadium,63.0,42.666666666666664,210,146,16,16,0,0,65,65,66
EJG Morgan,Rajasthan Royals,Sharjah Cricket Stadium,13.0,42.666666666666664,108,146,16,16,0,0,65,65,66
EJG Morgan,Rajasthan Royals,Dubai International Cricket Stadium,51.0,42.666666666666664,159,146,16,16,0,0,65,65,66
EJG Morgan,Rajasthan Royals,Sawai Mansingh Stadium,51.0,42.666666666666664,130,146,16,16,0,0,65,65,66
EJG Morgan,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.0,42.666666666666664,90,146,16,16,0,0,65,65,66
EJG Morgan,Delhi Daredevils,Feroz Shah Kotla,11.0,12.5,104,103,16,16,0,0,65,65,37
EJG Morgan,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,15.333333333333334,12.5,104,103,16,16,0,0,65,65,37
EJG Morgan,Delhi Daredevils,Eden Gardens,14.0,12.5,87,103,16,16,0,0,65,65,37
EJG Morgan,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,12.5,50,103,16,16,0,0,65,65,37
EJG Morgan,Delhi Daredevils,M Chinnaswamy Stadium,17.0,12.5,121,103,16,16,0,0,65,65,37
EJG Morgan,Pune Warriors,Subrata Roy Sahara Stadium,15.0,15.0,100,100,16,16,0,0,65,65,100
EJG Morgan,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,4.0,100,100,16,16,0,0,65,65,40
EJG Morgan,Punjab Kings,Dubai International Cricket Stadium,2.0,24.5,100,116,16,16,0,0,65,65,50
EJG Morgan,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",47.0,24.5,117,116,16,16,0,0,65,65,50
C Madan,Delhi Daredevils,Brabourne Stadium,15.0,15.0,71,71,16,16,0,0,65,65,100
WA Mota,Deccan Chargers,New Wanderers Stadium,12.0,7.5,63,65,18.0,8.8,0.0,0.5,65,44.0,100
WA Mota,Deccan Chargers,De Beers Diamond Oval,3.0,7.5,75,65,6.5,8.8,1.0,0.5,26.0,44.0,100
WA Mota,Mumbai Indians,SuperSport Park,4.0,4.5,57,69,16,3.0,0,0.0,65,65,50
WA Mota,Mumbai Indians,Kingsmead,5.0,4.5,83,69,3.0,3.0,0.0,0.0,65,65,50
WA Mota,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",10,15.0,70,70,12.0,8.0,1.0,1.0,24.0,16.0,40
WA Mota,Chennai Super Kings,Wankhede Stadium,25.0,15.0,92,81,16,8.0,0,1.0,65,16.0,40
WA Mota,Chennai Super Kings,Kingsmead,5.0,15.0,50,81,4.0,8.0,1.0,1.0,8.0,16.0,40
WA Mota,Rajasthan Royals,Newlands,1.0,1.0,50,66,16,12.0,0,0.0,65,65,50
WA Mota,Rajasthan Royals,Sawai Mansingh Stadium,1.0,1.0,100,66,12.0,12.0,0.0,0.0,65,65,50
WA Mota,Delhi Daredevils,OUTsurance Oval,10,10,70,70,7.0,7.0,1.0,1.0,7.0,7.0,100
P Simran Singh,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",14.0,10.25,127,107,16,16,0,0,65,65,40
P Simran Singh,Sunrisers Hyderabad,Dubai International Cricket Stadium,11.0,10.25,137,107,16,16,0,0,65,65,40
P Simran Singh,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,16.0,10.25,88,107,16,16,0,0,65,65,40
P Simran Singh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0,10.25,0,107,16,16,0,0,65,65,40
P Simran Singh,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",12.0,45.666666666666664,75,133,16,16,0,0,65,65,33
P Simran Singh,Delhi Capitals,"Arun Jaitley Stadium, Delhi",103.0,45.666666666666664,151,133,16,16,0,0,65,65,33
P Simran Singh,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",22.0,45.666666666666664,115,133,16,16,0,0,65,65,33
P Simran Singh,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",7.0,26.5,100,139,16,16,0,0,65,65,50
P Simran Singh,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",46.0,26.5,148,139,16,16,0,0,65,65,50
P Simran Singh,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9.0,17.5,128,140,16,16,0,0,65,65,50
P Simran Singh,Mumbai Indians,"Wankhede Stadium, Mumbai",26.0,17.5,144,140,16,16,0,0,65,65,50
P Simran Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",42.0,42.0,175,175,16,16,0,0,65,65,100
P Simran Singh,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,6.5,100,76,16,16,0,0,65,65,50
P Simran Singh,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9.0,6.5,69,76,16,16,0,0,65,65,50
P Simran Singh,Kolkata Knight Riders,"Eden Gardens, Kolkata",12.0,13.0,150,144,16,16,0,0,65,65,33
P Simran Singh,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,13.0,57,144,16,16,0,0,65,65,33
P Simran Singh,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",23.0,13.0,191,144,16,16,0,0,65,65,33
P Simran Singh,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",60.0,31.0,166,163,16,16,0,0,65,65,50
P Simran Singh,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2.0,31.0,100,163,16,16,0,0,65,65,50
P Simran Singh,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0.0,0.0,0,0,16,16,0,0,65,65,40
Gurnoor Brar,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",10,10,70,70,14.0,14.0,0.0,0.0,65,65,40
FH Edwards,Royal Challengers Bangalore,Newlands,3.0,3.0,150,150,9.75,9.75,1.0,1.0,39.0,39.0,100
FH Edwards,Mumbai Indians,Kingsmead,1.0,1.0,33,33,6.75,6.75,2.0,2.0,13.5,13.5,100
FH Edwards,Chennai Super Kings,Kingsmead,10,10,70,70,5.25,5.25,1.0,1.0,21.0,21.0,100
FH Edwards,Kolkata Knight Riders,Newlands,10,10,70,70,2.25,2.25,0.0,0.0,65,65,100
FH Edwards,Rajasthan Royals,St George's Park,10,10,70,70,4.75,4.75,2.0,2.0,9.5,9.5,40
FH Edwards,Delhi Daredevils,SuperSport Park,10,10,70,70,11.25,11.25,0.0,0.0,65,65,40
RM Patidar,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",48.0,48.0,120,120,16,16,0,0,65,65,100
RM Patidar,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",31.0,31.0,140,140,16,16,0,0,65,65,100
RM Patidar,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",8.0,8.0,88,88,16,16,0,0,65,65,100
RM Patidar,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",21.0,21.0,123,123,16,16,0,0,65,65,100
RM Patidar,Lucknow Super Giants,"Eden Gardens, Kolkata",112.0,112.0,203,203,16,16,0,0,65,65,100
RM Patidar,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,1.0,50,50,16,16,0,0,65,65,100
RM Patidar,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",16.0,37.0,94,115,16,16,0,0,65,65,40
RM Patidar,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",58.0,37.0,123,115,16,16,0,0,65,65,40
RM Patidar,Gujarat Titans,"Brabourne Stadium, Mumbai",52.0,52.0,162,162,16,16,0,0,65,65,40
RM Patidar,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",31.0,28.5,96,101,16,16,0,0,65,65,40
RM Patidar,Punjab Kings,"Brabourne Stadium, Mumbai",26.0,28.5,108,101,16,16,0,0,65,65,40
R Vinay Kumar,Sunrisers Hyderabad,Wankhede Stadium,0.0,3.5,0,140,8.0,9.05,0.0,0.8,65,45.25,50
R Vinay Kumar,Sunrisers Hyderabad,Eden Gardens,10,3.5,70,70,9.0,9.05,2.0,0.8,18.0,45.25,50
R Vinay Kumar,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",7.0,3.5,175,140,8.75,9.05,0.5,0.8,70.0,45.25,50
R Vinay Kumar,Sunrisers Hyderabad,M Chinnaswamy Stadium,10,3.5,70,70,10.75,9.05,1.0,0.8,43.0,45.25,50
R Vinay Kumar,Kings XI Punjab,Holkar Cricket Stadium,1.0,1.0,100,50,9.333333333333334,9.0,0.0,0.45454545454545453,65,61.2,40
R Vinay Kumar,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1.0,1.0,25,50,8.8125,9.0,1.0,0.45454545454545453,28.2,61.2,40
R Vinay Kumar,Kings XI Punjab,Wankhede Stadium,10,1.0,70,70,11.5,9.0,0.0,0.45454545454545453,65,61.2,40
R Vinay Kumar,Kings XI Punjab,Kingsmead,1.0,1.0,100,50,5.0,9.0,0.0,0.45454545454545453,65,61.2,40
R Vinay Kumar,Kings XI Punjab,M Chinnaswamy Stadium,10,1.0,70,70,8.6,9.0,0.0,0.45454545454545453,65,61.2,40
R Vinay Kumar,Rising Pune Supergiants,Wankhede Stadium,12.0,12.0,109,109,7.0,7.0,0.0,0.0,65,65,40
R Vinay Kumar,Gujarat Lions,Green Park,1.0,1.0,100,100,6.0,6.0,2.0,2.0,9.0,9.0,40
R Vinay Kumar,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,4.333333333333333,66,92,7.5,8.823529411764707,2.0,1.2,15.0,25.0,66
R Vinay Kumar,Royal Challengers Bangalore,Nehru Stadium,10,4.333333333333333,70,70,6.5,8.823529411764707,1.0,1.2,26.0,25.0,66
