Player,Opponent Team,Venue,Match ID,Avg Run,Strike Rate,Economy,Bowling Avg,Wickets per Match
DL Chahar,Royal Challengers Bangalore,Sharjah Cricket Stadium,1254113,10,70,8.75,35.0,1.0
NA Saini,Chennai Super Kings,Sharjah Cricket Stadium,1254113,10,70,13.0,65,0.0
HV Patel,Chennai Super Kings,Sharjah Cricket Stadium,1254113,3.0,60,6.25,12.5,2.0
RD Gaikwad,Royal Challengers Bangalore,Sharjah Cricket Stadium,1254113,38.0,146,16,65,0
SK Raina,Royal Challengers Bangalore,Sharjah Cricket Stadium,1254113,17.0,154,16,65,0
SO Hetmyer,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,28.0,164,16,65,0
C Sakariya,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,8.25,16.5,2.0
R Tewatia,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,9.0,60,5.666666666666667,17.0,1.0
MK Lomror,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,19.0,79,5.0,65,0.0
Mustafizur Rahman,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,6.0,12.0,2.0
AR Patel,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,12.0,120,6.75,27.0,1.0
T Shamsi,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,2.0,50,8.5,65,0.0
YBK Jaiswal,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,5.0,125,16,65,0
Avesh Khan,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,7.25,29.0,1.0
PP Shaw,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10.0,83,16,65,0
Kartik Tyagi,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,10.25,41.0,1.0
K Rabada,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,6.5,26.0,1.0
S Dhawan,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,8.0,100,16,65,0
DA Miller,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,7.0,70,16,65,0
R Ashwin,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,6.0,100,5.25,21.0,1.0
SV Samson,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,70.0,120,16,65,0
SS Iyer,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,43.0,126,16,65,0
R Parag,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,2.0,28,16,65,0
LS Livingstone,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",1254097,1.0,33,16,65,0
A Nortje,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,10,70,4.5,9.0,2.0
Lalit Yadav,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,14.0,93,16,65,0
RR Pant,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254097,24.0,100,16,65,0
NT Ellis,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,12.0,92,8.25,65,0.0
Ravi Bishnoi,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,10,70,6.5,8.666666666666666,3.0
Abdul Samad,Punjab Kings,Sharjah Cricket Stadium,1254107,1.0,50,9.0,9.0,1.0
B Kumar,Punjab Kings,Sharjah Cricket Stadium,1254107,3.0,75,8.75,35.0,1.0
Mohammed Shami,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,10,70,3.5,7.0,2.0
KK Ahmed,Punjab Kings,Sharjah Cricket Stadium,1254107,10,70,7.666666666666667,65,0.0
Harpreet Brar,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,18.0,94,6.25,65,0.0
DA Warner,Punjab Kings,Sharjah Cricket Stadium,1254107,2.0,66,16,65,0
KM Jadhav,Punjab Kings,Sharjah Cricket Stadium,1254107,12.0,100,16,65,0
WP Saha,Punjab Kings,Sharjah Cricket Stadium,1254107,31.0,79,16,65,0
KL Rahul,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,21.0,100,16,65,0
JO Holder,Punjab Kings,Sharjah Cricket Stadium,1254107,47.0,156,4.75,6.333333333333333,3.0
Sandeep Sharma,Punjab Kings,Sharjah Cricket Stadium,1254107,10,70,5.25,21.0,1.0
Rashid Khan,Punjab Kings,Sharjah Cricket Stadium,1254107,3.0,75,4.5,18.0,1.0
AK Markram,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,27.0,84,16,65,0
KS Williamson,Punjab Kings,Sharjah Cricket Stadium,1254107,1.0,16,16,65,0
DJ Hooda,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,13.0,130,16,65,0
N Pooran,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,8.0,200,16,65,0
MA Agarwal,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,5.0,83,16,65,0
MK Pandey,Punjab Kings,Sharjah Cricket Stadium,1254107,13.0,56,16,65,0
CH Gayle,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,14.0,77,16,65,0
Arshdeep Singh,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254107,10,70,5.5,11.0,2.0
MM Ali,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,32.0,110,16,65,0
N Rana,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,37.0,123,16,65,0
CV Varun,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,10,70,5.75,11.5,2.0
KD Karthik,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,26.0,216,16,65,0
JR Hazlewood,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,10,70,10.5,21.0,2.0
SP Narine,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,0.0,0,10.25,13.666666666666666,3.0
SM Curran,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,4.0,100,14.0,65,0.0
RA Tripathi,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,45.0,136,16,65,0
M Prasidh Krishna,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,10,70,10.25,41.0,1.0
AD Russell,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,20.0,133,9.333333333333334,28.0,1.0
AT Rayudu,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,10.0,100,16,65,0
DL Chahar,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,1.0,100,8.0,32.0,1.0
LH Ferguson,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,10,70,8.5,34.0,1.0
VR Iyer,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,18.0,112,5.0,65,0.0
EJG Morgan,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,8.0,57,16,65,0
RD Gaikwad,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,40.0,142,16,65,0
RA Jadeja,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,22.0,275,5.25,21.0,1.0
SK Raina,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,11.0,157,16,65,0
Shubman Gill,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254098,9.0,180,16,65,0
SN Thakur,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,3.0,150,5.0,10.0,2.0
MS Dhoni,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,1.0,25,16,65,0
F du Plessis,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",1254098,43.0,143,16,65,0
KA Pollard,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,7.0,70,16,65,0
Mohammed Siraj,Mumbai Indians,Dubai International Cricket Stadium,1254108,10,70,5.333333333333333,16.0,1.0
KH Pandya,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,5.0,41,7.0,65,0.0
AB de Villiers,Mumbai Indians,Dubai International Cricket Stadium,1254108,11.0,157,16,65,0
HH Pandya,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,3.0,42,16,65,0
V Kohli,Mumbai Indians,Dubai International Cricket Stadium,1254108,51.0,115,16,65,0
Q de Kock,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,24.0,104,16,65,0
Shahbaz Ahmed,Mumbai Indians,Dubai International Cricket Stadium,1254108,1.0,33,16,65,0
DT Christian,Mumbai Indians,Dubai International Cricket Stadium,1254108,1.0,33,10.5,65,0.0
D Padikkal,Mumbai Indians,Dubai International Cricket Stadium,1254108,0.0,0,16,65,0
GJ Maxwell,Mumbai Indians,Dubai International Cricket Stadium,1254108,56.0,143,5.75,11.5,2.0
TA Boult,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,0.0,0,4.25,17.0,1.0
KS Bharat,Mumbai Indians,Dubai International Cricket Stadium,1254108,32.0,128,16,65,0
RD Chahar,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,0.0,0,8.25,33.0,1.0
JJ Bumrah,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,5.0,83,9.5,12.666666666666666,3.0
YS Chahal,Mumbai Indians,Dubai International Cricket Stadium,1254108,10,70,2.75,3.6666666666666665,3.0
KA Jamieson,Mumbai Indians,Dubai International Cricket Stadium,1254108,2.0,100,11.0,65,0.0
SA Yadav,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,8.0,88,16,65,0
RG Sharma,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,43.0,143,16,65,0
Ishan Kishan,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,9.0,75,16,65,0
HV Patel,Mumbai Indians,Dubai International Cricket Stadium,1254108,10,70,4.5,4.5,4.0
AF Milne,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254108,0.0,0,12.25,49.0,1.0
JO Holder,Rajasthan Royals,Dubai International Cricket Stadium,1254100,10,70,6.75,65,0.0
Sandeep Sharma,Rajasthan Royals,Dubai International Cricket Stadium,1254100,10,70,10.0,30.0,1.0
LS Livingstone,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,4.0,66,16,65,0
Rashid Khan,Rajasthan Royals,Dubai International Cricket Stadium,1254100,10,70,8.0,32.0,1.0
KS Williamson,Rajasthan Royals,Dubai International Cricket Stadium,1254100,51.0,115,16,65,0
JD Unadkat,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,10,70,10.0,65,0.0
C Sakariya,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,10,70,8.0,32.0,1.0
Mustafizur Rahman,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,10,70,7.5,30.0,1.0
R Tewatia,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,0.0,0,10.666666666666666,65,0.0
MK Lomror,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,29.0,100,7.333333333333333,22.0,1.0
S Kaul,Rajasthan Royals,Dubai International Cricket Stadium,1254100,10,70,9.5,19.0,2.0
PK Garg,Rajasthan Royals,Dubai International Cricket Stadium,1254100,0.0,0,16,65,0
Abhishek Sharma,Rajasthan Royals,Dubai International Cricket Stadium,1254100,21.0,116,9.0,65,0.0
CH Morris,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,10,70,10.333333333333334,65,0.0
B Kumar,Rajasthan Royals,Dubai International Cricket Stadium,1254100,10,70,7.0,28.0,1.0
E Lewis,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,6.0,150,16,65,0
YBK Jaiswal,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,36.0,156,16,65,0
WP Saha,Rajasthan Royals,Dubai International Cricket Stadium,1254100,18.0,150,16,65,0
JJ Roy,Rajasthan Royals,Dubai International Cricket Stadium,1254100,60.0,136,16,65,0
SV Samson,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,82.0,138,16,65,0
R Parag,Sunrisers Hyderabad,Dubai International Cricket Stadium,1254100,0.0,0,16,65,0
CV Varun,Delhi Capitals,Sharjah Cricket Stadium,1254092,10,70,6.25,65,0.0
SO Hetmyer,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,4.0,80,16,65,0
KD Karthik,Delhi Capitals,Sharjah Cricket Stadium,1254092,12.0,85,16,65,0
RA Tripathi,Delhi Capitals,Sharjah Cricket Stadium,1254092,9.0,180,16,65,0
SPD Smith,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,39.0,114,16,65,0
AR Patel,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,0.0,0,4.333333333333333,65,0.0
EJG Morgan,Delhi Capitals,Sharjah Cricket Stadium,1254092,0.0,0,16,65,0
LH Ferguson,Delhi Capitals,Sharjah Cricket Stadium,1254092,10,70,5.0,5.0,2.0
VR Iyer,Delhi Capitals,Sharjah Cricket Stadium,1254092,14.0,87,7.5,15.0,2.0
Avesh Khan,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,5.0,166,4.666666666666667,4.666666666666667,3.0
TG Southee,Delhi Capitals,Sharjah Cricket Stadium,1254092,3.0,60,7.25,9.666666666666666,3.0
Shubman Gill,Delhi Capitals,Sharjah Cricket Stadium,1254092,30.0,90,16,65,0
S Dhawan,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,24.0,120,16,65,0
K Rabada,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,0.0,0,9.333333333333334,28.0,1.0
R Ashwin,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,9.0,112,6.0,24.0,1.0
SS Iyer,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,1.0,16,16,65,0
S Sandeep Warrier,Delhi Capitals,Sharjah Cricket Stadium,1254092,10,70,7.5,65,0.0
A Nortje,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,10,70,5.333333333333333,16.0,1.0
Lalit Yadav,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,0.0,0,11.666666666666666,35.0,1.0
N Rana,Delhi Capitals,Sharjah Cricket Stadium,1254092,36.0,128,16,65,0
RR Pant,Kolkata Knight Riders,Sharjah Cricket Stadium,1254092,39.0,105,16,65,0
SP Narine,Delhi Capitals,Sharjah Cricket Stadium,1254092,21.0,210,4.5,9.0,2.0
SS Tiwary,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,45.0,121,16,65,0
KA Pollard,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,15.0,187,8.0,4.0,2.0
Mohammed Shami,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,10.5,42.0,1.0
Harpreet Brar,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,14.0,73,11.0,65,0.0
KH Pandya,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,6.0,24.0,1.0
HH Pandya,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,40.0,133,16,65,0
Q de Kock,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,27.0,90,16,65,0
KL Rahul,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,21.0,91,16,65,0
TA Boult,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,10.0,65,0.0
AK Markram,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,42.0,140,6.0,65,0.0
DJ Hooda,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,28.0,107,16,65,0
Mandeep Singh,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,15.0,107,16,65,0
N Pooran,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,2.0,66,16,65,0
RD Chahar,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,6.75,27.0,1.0
JJ Bumrah,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,6.5,13.0,2.0
NM Coulter-Nile,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,5.0,65,0.0
CH Gayle,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,1.0,25,16,65,0
SA Yadav,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,0.0,0,16,65,0
RG Sharma,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",1254099,8.0,80,16,65,0
Arshdeep Singh,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,7.25,65,0.0
NT Ellis,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,6.0,150,4.0,12.0,1.0
Ravi Bishnoi,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",1254099,10,70,6.25,12.5,2.0
Mohammed Siraj,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,6.0,65,0.0
AB de Villiers,Rajasthan Royals,Dubai International Cricket Stadium,1254103,4.0,400,16,65,0
Kartik Tyagi,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,1.0,100,11.5,65,0.0
V Kohli,Rajasthan Royals,Dubai International Cricket Stadium,1254103,25.0,125,16,65,0
DT Christian,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,10.5,21.0,1.0
SV Samson,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,19.0,126,16,65,0
Shahbaz Ahmed,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,5.0,5.0,2.0
R Parag,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,9.0,56,4.0,65,0.0
LS Livingstone,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,6.0,66,16,65,0
D Padikkal,Rajasthan Royals,Dubai International Cricket Stadium,1254103,22.0,115,16,65,0
GJ Maxwell,Rajasthan Royals,Dubai International Cricket Stadium,1254103,50.0,156,8.5,65,0.0
KS Bharat,Rajasthan Royals,Dubai International Cricket Stadium,1254103,44.0,125,16,65,0
GHS Garton,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,10.0,30.0,1.0
YS Chahal,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,4.75,9.5,2.0
C Sakariya,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,2.0,100,6.0,65,0.0
R Tewatia,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,2.0,66,7.666666666666667,65,0.0
MK Lomror,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,3.0,60,6.5,65,0.0
Mustafizur Rahman,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,10,70,7.333333333333333,11.0,2.0
HV Patel,Rajasthan Royals,Dubai International Cricket Stadium,1254103,10,70,8.5,11.333333333333334,3.0
CH Morris,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,14.0,116,12.5,50.0,1.0
YBK Jaiswal,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,31.0,140,16,65,0
E Lewis,Royal Challengers Bangalore,Dubai International Cricket Stadium,1254103,58.0,152,16,65,0
WP Saha,Chennai Super Kings,Sharjah Cricket Stadium,1254091,44.0,93,16,65,0
MS Dhoni,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,14.0,116,16,65,0
JJ Roy,Chennai Super Kings,Sharjah Cricket Stadium,1254091,2.0,28,16,65,0
JO Holder,Chennai Super Kings,Sharjah Cricket Stadium,1254091,5.0,100,6.75,9.0,3.0
Sandeep Sharma,Chennai Super Kings,Sharjah Cricket Stadium,1254091,10,70,6.0,65,0.0
RA Jadeja,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,10,70,4.666666666666667,14.0,1.0
Rashid Khan,Chennai Super Kings,Sharjah Cricket Stadium,1254091,17.0,121,6.75,27.0,1.0
F du Plessis,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,41.0,113,16,65,0
MM Ali,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,17.0,100,5.0,65,0.0
KS Williamson,Chennai Super Kings,Sharjah Cricket Stadium,1254091,11.0,91,16,65,0
JR Hazlewood,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,10,70,7.25,9.666666666666666,3.0
AT Rayudu,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,17.0,130,16,65,0
DL Chahar,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,10,70,8.0,65,0.0
S Kaul,Chennai Super Kings,Sharjah Cricket Stadium,1254091,10,70,8.0,65,0.0
PK Garg,Chennai Super Kings,Sharjah Cricket Stadium,1254091,7.0,63,16,65,0
Abhishek Sharma,Chennai Super Kings,Sharjah Cricket Stadium,1254091,18.0,138,4.5,65,0.0
RD Gaikwad,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,45.0,115,16,65,0
Abdul Samad,Chennai Super Kings,Sharjah Cricket Stadium,1254091,18.0,128,16,65,0
B Kumar,Chennai Super Kings,Sharjah Cricket Stadium,1254091,2.0,100,8.5,65,0.0
SK Raina,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,2.0,50,16,65,0
DJ Bravo,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,10,70,4.25,8.5,2.0
SN Thakur,Sunrisers Hyderabad,Sharjah Cricket Stadium,1254091,10,70,9.25,37.0,1.0
Mohammed Shami,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,10,70,6.25,12.5,2.0
Shubman Gill,Punjab Kings,Dubai International Cricket Stadium,1254102,7.0,87,16,65,0
TG Southee,Punjab Kings,Dubai International Cricket Stadium,1254102,10,70,10.0,65,0.0
FA Allen,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,10,70,9.5,65,0.0
KL Rahul,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,67.0,119,16,65,0
AK Markram,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,18.0,100,16,65,0
DJ Hooda,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,3.0,75,16,65,0
N Rana,Punjab Kings,Dubai International Cricket Stadium,1254102,31.0,172,7.0,65,0.0
CV Varun,Punjab Kings,Dubai International Cricket Stadium,1254102,10,70,6.25,12.5,2.0
N Pooran,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,12.0,171,16,65,0
KD Karthik,Punjab Kings,Dubai International Cricket Stadium,1254102,11.0,100,16,65,0
Shivam Mavi,Punjab Kings,Dubai International Cricket Stadium,1254102,10,70,8.0,32.0,1.0
MA Agarwal,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,40.0,148,16,65,0
SP Narine,Punjab Kings,Dubai International Cricket Stadium,1254102,3.0,100,8.5,34.0,1.0
TL Seifert,Punjab Kings,Dubai International Cricket Stadium,1254102,2.0,40,16,65,0
RA Tripathi,Punjab Kings,Dubai International Cricket Stadium,1254102,34.0,125,16,65,0
Arshdeep Singh,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,10,70,8.5,11.333333333333334,3.0
VR Iyer,Punjab Kings,Dubai International Cricket Stadium,1254102,67.0,134,10.0,30.0,1.0
EJG Morgan,Punjab Kings,Dubai International Cricket Stadium,1254102,2.0,100,16,65,0
NT Ellis,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,10,70,11.5,65,0.0
Ravi Bishnoi,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,10,70,5.5,11.0,2.0
M Shahrukh Khan,Kolkata Knight Riders,Dubai International Cricket Stadium,1254102,22.0,244,16,65,0
F du Plessis,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,25.0,131,16,65,0
GD Phillips,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,14.0,175,3.0,65,0.0
MM Ali,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,21.0,116,7.666666666666667,65,0.0
JR Hazlewood,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,13.75,65,0.0
C Sakariya,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,7.75,31.0,1.0
SM Curran,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,13.75,65,0.0
Mustafizur Rahman,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,12.75,65,0.0
AT Rayudu,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,2.0,50,16,65,0
R Tewatia,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,9.75,13.0,3.0
KM Asif,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,6.0,18.0,1.0
RD Gaikwad,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,101.0,162,16,65,0
Akash Singh,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,10,70,9.75,65,0.0
SK Raina,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",1254089,3.0,60,16,65,0
YBK Jaiswal,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",1254089,50.0,238,16,65,0
